Id,LotFrontage,LotArea,LotShape,Neighborhood,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,HeatingQC,GrLivArea,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,SalePrice,TotalSF,TotalFinishedBsmt,TotalBath,OutdoorFeatureSF
494,70.0,7931,Reg,NAmes,1Story,5,48,48,BrkFace,Wd Sdng,None,0.0,3,CBlock,3,1,4,3,1269,3,6,1,2,Detchd,44.0,1,1,308,155000,2846,906,1.5,0
495,50.0,5784,Reg,OldTown,1Story,5,71,13,MetalSd,MetalSd,None,0.0,3,BrkTil,2,1,1,4,886,3,4,0,0,Attchd,71.0,1,1,273,91300,1349,0,1.0,244
498,60.0,9120,Reg,BrkSide,1.5Fin,7,83,58,Wd Sdng,Wd Sdng,None,0.0,3,PConc,3,1,3,5,1820,3,8,0,0,Detchd,83.0,1,1,240,184000,3086,329,3.0,100
499,65.0,7800,Reg,Sawyer,1Story,5,42,5,HdBoard,HdBoard,BrkFace,89.0,3,PConc,3,1,5,5,899,4,5,0,0,Attchd,42.0,3,1,288,130000,2051,450,1.0,64
500,70.0,7535,IR1,NAmes,1Story,5,49,22,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,4,2,912,3,5,0,0,Attchd,49.0,3,1,297,120000,2121,390,1.5,297
501,21.0,1890,Reg,BrDale,2Story,6,34,34,HdBoard,HdBoard,BrkFace,285.0,3,CBlock,3,1,4,3,1218,3,7,0,0,Detchd,34.0,1,1,264,113000,2154,356,1.5,172
502,75.0,9803,Reg,Somerst,2Story,7,3,3,VinylSd,VinylSd,None,0.0,4,PConc,4,1,6,4,1768,4,7,0,0,Attchd,3.0,2,2,603,226700,3237,400,2.5,108
503,70.0,9170,Reg,Edwards,1Story,5,42,42,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,5,5,1214,3,6,0,0,Detchd,42.0,1,2,461,140000,2889,794,2.0,184
504,100.0,15602,IR1,Crawfor,1Story,7,51,13,BrkFace,Wd Sdng,None,0.0,3,CBlock,3,1,5,3,1801,3,6,2,3,Attchd,51.0,3,2,484,289000,3786,1247,3.0,215
505,24.0,2308,Reg,NPkVill,2Story,6,35,35,Plywood,Brk Cmn,None,0.0,3,CBlock,3,1,5,3,1322,3,6,1,2,Attchd,35.0,1,2,440,147000,2617,752,3.0,260
506,60.0,7596,Reg,OldTown,2Story,5,57,57,Wd Sdng,Wd Sdng,BrkFace,360.0,3,CBlock,3,1,1,4,1960,3,10,0,0,Detchd,57.0,1,2,400,124500,3320,0,2.0,0
507,80.0,9554,IR1,SawyerW,2Story,8,13,12,VinylSd,VinylSd,BrkFace,125.0,4,PConc,4,1,6,5,1911,4,8,1,3,Attchd,13.0,2,2,471,215000,3159,380,2.5,263
508,75.0,7862,IR1,Somerst,1Story,6,0,0,VinylSd,VinylSd,None,0.0,4,PConc,4,1,6,5,1218,4,4,0,0,Attchd,0.0,3,2,676,208300,3112,27,2.0,102
509,60.0,9600,Reg,OldTown,2Story,7,80,3,MetalSd,MetalSd,None,0.0,3,BrkTil,3,1,3,5,1378,4,7,1,4,Detchd,80.0,1,2,360,161000,2427,141,2.0,116
510,80.0,9600,Reg,NAmes,1Story,5,50,50,MetalSd,MetalSd,BrkFace,132.0,3,CBlock,3,1,5,5,1041,3,6,0,0,Attchd,50.0,2,1,270,124500,2352,991,2.0,312
512,40.0,6792,IR1,NridgHt,1Story,7,1,0,VinylSd,VinylSd,Stone,94.0,4,PConc,4,1,1,5,1368,4,6,1,4,Attchd,1.0,2,2,474,202665,3210,0,2.0,167
513,70.0,9100,Reg,NAmes,1Story,5,48,48,VinylSd,VinylSd,None,0.0,3,CBlock,3,1,4,3,864,3,5,0,0,Detchd,42.0,1,2,624,129900,2352,695,2.0,0
514,71.0,9187,Reg,Mitchel,1Story,6,24,24,VinylSd,VinylSd,None,0.0,3,PConc,3,1,5,3,1080,3,5,0,0,Attchd,24.0,1,2,484,134000,2648,336,1.5,278
515,55.0,10594,Reg,Crawfor,1.5Unf,5,81,57,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,3,1,1,2,789,3,5,0,0,Detchd,81.0,1,1,200,96500,1757,0,1.0,112
516,94.0,12220,Reg,NridgHt,1Story,10,0,0,CemntBd,CmentBd,BrkFace,305.0,5,CBlock,5,1,6,5,2020,5,9,1,4,Attchd,0.0,3,3,900,402861,4926,1436,3.5,210
517,69.0,10448,IR1,NWAmes,SLvl,6,37,37,HdBoard,HdBoard,BrkFace,333.0,3,CBlock,3,1,1,3,2119,3,7,1,3,Attchd,37.0,2,2,583,158000,3391,0,2.5,104
518,79.0,10208,IR1,NoRidge,2Story,7,13,12,VinylSd,VinylSd,BrkFace,921.0,4,PConc,4,1,1,5,2344,4,7,1,3,Attchd,13.0,2,3,889,265000,4497,0,2.5,220
519,69.0,9531,IR1,CollgCr,2Story,6,9,9,VinylSd,VinylSd,None,0.0,3,PConc,4,2,6,5,1796,3,7,0,0,Attchd,9.0,2,2,546,211000,3136,706,3.5,36
520,53.0,10918,Reg,Crawfor,2Story,7,83,5,MetalSd,MetalSd,None,0.0,4,BrkTil,4,1,1,5,2080,4,9,2,4,Detchd,83.0,1,1,282,234000,3638,0,1.5,145
522,90.0,11988,IR1,NAmes,1Story,6,50,50,VinylSd,VinylSd,None,0.0,3,CBlock,3,1,3,5,1244,3,6,2,4,Attchd,50.0,1,1,336,150000,2824,777,1.5,40
523,50.0,5000,Reg,BrkSide,1.5Fin,6,59,56,CemntBd,CmentBd,None,0.0,3,CBlock,3,1,5,5,1664,3,7,2,4,Detchd,56.0,1,2,420,159000,3088,399,2.0,60
525,95.0,11787,IR1,NoRidge,2Story,7,11,10,VinylSd,VinylSd,BrkFace,594.0,4,PConc,4,1,6,5,2398,4,8,1,3,Attchd,11.0,3,3,834,315750,4611,719,3.5,299
526,62.0,7500,Reg,Somerst,1Story,7,1,1,VinylSd,VinylSd,None,0.0,4,PConc,4,1,1,5,1266,4,6,1,3,Attchd,1.0,1,2,453,176000,2976,0,2.0,182
527,70.0,13300,Reg,NAmes,1Story,5,51,7,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,4,1,3,3,928,3,4,0,0,Attchd,51.0,1,1,252,132000,2108,377,1.0,417
528,67.0,14948,IR1,NridgHt,2Story,9,0,0,VinylSd,VinylSd,Stone,268.0,5,PConc,5,3,6,5,2713,5,11,1,4,Attchd,0.0,3,3,858,446261,5023,1330,3.5,192
529,58.0,9098,IR1,Edwards,1Story,4,87,5,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,3,2,5,5,605,3,5,0,0,not present,27.5,0,0,0,86000,1133,348,2.0,144
531,85.0,10200,Reg,Timber,SLvl,6,20,19,HdBoard,HdBoard,BrkFace,219.0,4,CBlock,4,3,6,5,1509,4,5,1,2,Attchd,20.0,2,2,600,175000,3570,783,3.0,224
532,60.0,6155,IR1,BrkSide,2Story,6,88,9,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,2,2,1,5,1362,3,6,0,0,Detchd,88.0,3,2,502,128000,2475,0,2.0,84
533,60.0,7200,Reg,NAmes,1Story,5,55,3,VinylSd,VinylSd,None,0.0,3,Slab,0,0,0,5,827,3,5,1,1,Detchd,43.0,1,1,392,107500,1219,0,1.0,0
534,50.0,5000,Reg,BrkSide,1Story,1,61,57,VinylSd,VinylSd,None,0.0,2,Slab,0,0,0,2,334,2,2,0,0,not present,27.5,0,0,0,39300,334,0,1.0,0
535,74.0,9056,IR1,Gilbert,2Story,8,2,2,VinylSd,VinylSd,None,0.0,4,PConc,5,3,1,5,1414,4,6,1,4,Attchd,2.0,3,2,403,178000,2524,0,2.5,135
536,70.0,7000,Reg,Edwards,2Story,5,98,17,MetalSd,MetalSd,None,0.0,3,CBlock,4,4,6,3,1347,3,5,0,0,not present,28.5,0,0,0,107500,2464,969,2.0,233
537,57.0,8924,IR1,CollgCr,2Story,7,10,9,VinylSd,VinylSd,None,0.0,3,PConc,4,3,1,5,1724,4,8,0,0,Attchd,10.0,3,2,527,188000,3131,0,2.5,275
538,69.0,12735,IR1,NAmes,1Story,4,36,36,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,4,3,864,3,5,0,0,Detchd,28.0,1,2,576,111250,2304,600,1.0,216
539,69.0,11553,IR1,Sawyer,1Story,5,38,38,Plywood,Plywood,BrkFace,188.0,3,CBlock,3,1,4,3,1159,3,7,1,2,Attchd,38.0,1,1,336,158000,2546,673,1.5,466
540,69.0,11423,Reg,CollgCr,1Story,8,9,8,VinylSd,VinylSd,BrkFace,479.0,4,PConc,4,3,6,5,1601,4,6,1,3,Attchd,9.0,2,2,670,272000,3852,1358,3.0,180
541,85.0,14601,Reg,Timber,1Story,9,3,3,VinylSd,VinylSd,BrkFace,584.0,5,PConc,5,3,6,5,1838,5,8,1,4,Attchd,3.0,3,3,765,315000,4441,1260,3.0,338
542,69.0,11000,Reg,NoRidge,2Story,8,7,7,VinylSd,VinylSd,BrkFace,72.0,4,PConc,4,1,1,5,2285,4,8,1,3,BuiltIn,7.0,3,3,648,248000,3902,0,2.5,56
543,78.0,10140,Reg,NWAmes,1Story,7,11,10,VinylSd,VinylSd,None,0.0,4,PConc,5,1,2,5,1680,4,7,1,3,Attchd,11.0,3,2,583,213250,3913,1271,3.0,151
544,34.0,4058,Reg,NAmes,SFoyer,7,9,9,MetalSd,MetalSd,BrkFace,182.0,3,PConc,4,3,6,5,767,3,4,0,0,Attchd,9.0,3,1,367,133000,1857,723,2.0,160
545,58.0,17104,IR1,Gilbert,2Story,7,0,0,VinylSd,VinylSd,None,0.0,4,PConc,4,3,6,5,1496,4,7,1,4,Attchd,0.0,2,2,426,179665,2576,554,3.5,124
546,69.0,13837,IR1,NWAmes,1.5Fin,7,18,18,HdBoard,HdBoard,BrkFace,178.0,4,PConc,4,1,6,4,2183,4,9,0,0,Attchd,18.0,1,3,786,229000,4173,1204,2.5,0
547,70.0,8737,IR1,BrkSide,1.5Fin,6,84,57,BrkFace,Wd Sdng,None,0.0,3,BrkTil,4,1,3,5,1635,3,6,1,4,Detchd,57.0,1,2,440,210000,3140,300,1.5,182
548,54.0,7244,Reg,Mitchel,SFoyer,5,37,37,VinylSd,VinylSd,None,0.0,3,CBlock,4,3,5,5,768,3,5,0,0,Detchd,20.0,1,2,624,129500,2160,619,2.0,104
549,49.0,8235,IR1,OldTown,1Story,5,53,13,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,2,3,825,3,4,0,0,Detchd,45.0,2,2,720,125000,2370,825,2.0,190
550,75.0,9375,Reg,Somerst,2Story,7,6,5,VinylSd,VinylSd,None,0.0,4,PConc,4,1,1,5,2094,4,8,1,4,BuiltIn,6.0,3,2,615,263000,3621,0,2.5,364
551,53.0,4043,Reg,NPkVill,1Story,6,31,31,Plywood,Plywood,None,0.0,3,CBlock,4,1,5,3,1069,3,4,0,0,Attchd,31.0,2,2,440,140000,2578,559,2.0,255
552,50.0,6000,Reg,OldTown,1Story,5,51,51,BrkFace,BrkFace,None,0.0,3,CBlock,3,1,3,4,928,3,5,0,0,Attchd,51.0,3,1,288,112500,2144,308,1.0,0
553,87.0,11146,IR1,NridgHt,1Story,8,3,3,VinylSd,VinylSd,Stone,250.0,4,PConc,5,3,1,5,1717,4,7,1,4,Attchd,3.0,2,3,908,255500,4334,0,2.0,208
554,67.0,8777,Reg,Edwards,1Story,4,60,6,VinylSd,VinylSd,None,0.0,3,CBlock,0,0,0,5,1126,4,5,0,0,Detchd,7.0,3,2,520,108000,1646,0,2.0,96
555,85.0,10625,Reg,NridgHt,2Story,7,5,4,VinylSd,VinylSd,BrkFace,292.0,4,PConc,4,1,6,5,2046,4,8,1,4,BuiltIn,5.0,2,3,871,284000,3915,866,3.5,382
556,58.0,6380,Reg,BrkSide,1.5Unf,5,84,56,MetalSd,MetalSd,None,0.0,3,BrkTil,3,1,1,3,1048,3,5,1,4,Detchd,84.0,1,1,280,113000,2321,0,1.0,116
557,69.0,14850,IR1,NAmes,1Story,5,49,49,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,3,3,1092,3,6,1,3,Attchd,49.0,3,1,299,141000,2483,895,2.0,390
558,60.0,11040,Reg,IDOTRR,1.5Fin,4,86,56,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,3,4,1336,3,7,0,0,CarPort,12.0,1,1,570,108000,2543,637,1.5,167
559,57.0,21872,IR2,Gilbert,2Story,7,12,11,HdBoard,HdBoard,None,0.0,3,PConc,4,4,6,5,1446,3,6,1,3,Attchd,12.0,1,2,406,175000,2581,604,3.0,286
560,69.0,3196,Reg,Blmngtn,1Story,7,3,2,VinylSd,VinylSd,BrkFace,18.0,4,PConc,4,4,1,5,1557,4,7,1,3,Attchd,3.0,3,2,420,234000,3351,0,2.0,163
561,69.0,11341,IR1,Sawyer,1Story,5,53,14,Wd Sdng,Wd Sdng,BrkFace,180.0,3,CBlock,4,1,5,3,1392,3,5,1,4,Detchd,53.0,1,2,528,121500,3312,1302,2.5,95
562,77.0,10010,Reg,Mitchel,1Story,5,32,31,HdBoard,HdBoard,None,0.0,3,CBlock,4,3,5,4,1389,3,6,1,3,Attchd,31.0,2,2,418,170000,3196,1194,2.0,278
563,63.0,13907,Reg,Edwards,1Story,5,68,39,WdShing,Wd Shng,None,0.0,3,CBlock,3,1,4,5,996,3,6,1,4,not present,28.5,0,0,0,108000,1992,290,2.0,144
564,66.0,21780,Reg,Edwards,1.5Fin,6,90,58,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,4,2,1,5,1674,3,8,1,4,Detchd,53.0,3,2,396,185000,3233,0,2.0,252
565,69.0,13346,IR1,NoRidge,2Story,7,14,6,HdBoard,HdBoard,None,0.0,4,PConc,4,1,6,5,2295,4,9,1,3,Attchd,14.0,2,2,590,268000,3980,728,3.5,40
566,66.0,6858,Reg,SWISU,2Story,6,95,60,Wd Sdng,Wd Sdng,None,0.0,3,PConc,4,1,1,3,1647,2,6,0,0,Detchd,90.0,1,1,216,128000,2669,0,2.5,202
567,77.0,11198,IR1,StoneBr,2Story,9,3,1,VinylSd,VinylSd,BrkFace,245.0,4,PConc,4,1,1,5,2504,5,11,1,4,BuiltIn,3.0,3,3,656,325000,4282,0,2.5,183
568,70.0,10171,IR1,NridgHt,1Story,7,6,6,VinylSd,VinylSd,BrkFace,168.0,4,PConc,4,1,6,5,1535,4,7,0,0,Attchd,6.0,2,2,532,214000,3584,2,2.0,0
569,79.0,12327,IR1,SawyerW,1.5Fin,8,26,0,Wd Sdng,Wd Sdng,None,0.0,4,CBlock,4,4,6,5,2132,4,5,1,4,BuiltIn,26.0,3,2,612,316600,4240,1441,2.5,389
570,69.0,7032,IR1,NAmes,SFoyer,5,27,27,MetalSd,MetalSd,None,0.0,3,CBlock,4,4,6,3,943,3,4,2,3,Detchd,27.0,1,2,600,135960,2486,943,2.0,42
571,74.0,13101,IR1,NAmes,1Story,5,43,43,HdBoard,HdBoard,BrkFace,108.0,3,CBlock,3,1,2,3,1728,3,10,0,0,Detchd,21.0,1,2,576,142600,4032,231,2.0,0
572,60.0,7332,Reg,NAmes,1Story,6,47,47,WdShing,Wd Shng,BrkFace,207.0,3,CBlock,3,1,4,5,864,4,4,0,0,Attchd,47.0,1,1,288,120000,2016,414,2.0,168
573,83.0,13159,IR1,Timber,2Story,7,0,0,VinylSd,VinylSd,None,0.0,3,PConc,5,3,1,4,1692,4,6,0,0,Attchd,0.0,2,2,650,224500,3188,0,2.5,322
574,76.0,9967,IR1,Gilbert,SLvl,7,7,7,VinylSd,VinylSd,None,0.0,3,PConc,4,1,1,5,1430,3,8,1,3,BuiltIn,7.0,2,2,400,170000,2214,0,2.5,100
575,70.0,10500,Reg,NAmes,SLvl,5,36,2,MetalSd,AsphShn,BrkFace,82.0,3,CBlock,3,3,5,3,1109,3,5,0,0,BuiltIn,36.0,1,1,288,139000,1769,349,1.5,35
576,80.0,8480,Reg,NAmes,1.5Fin,5,61,58,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,3,3,1216,3,6,0,0,Detchd,61.0,1,1,336,118500,2384,442,1.0,260
577,52.0,6292,Reg,SWISU,1.5Fin,7,81,59,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,3,1,1,4,1477,3,6,1,4,Detchd,81.0,1,1,216,145000,2554,0,2.5,50
578,96.0,11777,IR1,Sawyer,SLvl,5,40,40,VinylSd,VinylSd,BrkFace,97.0,3,CBlock,3,3,2,5,1320,3,6,2,2,Attchd,40.0,2,2,564,164500,3048,879,2.0,468
579,34.0,3604,Reg,Somerst,2Story,7,1,1,VinylSd,VinylSd,None,0.0,4,PConc,4,1,1,5,1392,4,5,0,0,Detchd,1.0,1,2,540,146000,2621,0,2.0,102
580,81.0,12150,Reg,OldTown,1.5Fin,5,54,54,MetalSd,MetalSd,BrkFace,335.0,3,BrkTil,3,1,1,5,1795,3,7,0,0,Attchd,54.0,1,1,352,131500,3197,0,2.0,0
581,69.0,14585,IR1,NAmes,1Story,6,47,20,Wd Sdng,Wd Sdng,BrkFace,85.0,3,CBlock,3,1,4,5,1429,4,7,2,4,Attchd,47.0,1,2,572,181900,3145,813,1.5,326
582,98.0,12704,Reg,NridgHt,1Story,8,1,0,VinylSd,VinylSd,BrkFace,306.0,5,PConc,5,1,1,5,2042,5,8,1,4,Attchd,0.0,2,3,1390,253293,5474,0,2.5,90
583,81.0,11841,Reg,Edwards,SFoyer,6,17,17,HdBoard,HdBoard,BrkFace,104.0,3,CBlock,4,3,6,3,816,3,5,0,0,not present,27.5,0,0,0,118500,1632,816,2.0,32
585,51.0,6120,Reg,BrkSide,1.5Fin,4,74,14,AsbShng,AsbShng,None,0.0,3,BrkTil,3,1,1,5,1573,4,6,0,0,Detchd,74.0,1,1,240,133000,2697,0,1.0,174
586,88.0,11443,Reg,Timber,1Story,8,1,0,VinylSd,VinylSd,BrkFace,208.0,4,PConc,5,4,6,5,2028,4,7,2,4,Attchd,1.0,2,3,880,369900,4776,1460,3.0,392
587,55.0,10267,Reg,BrkSide,1Story,6,90,8,Stucco,Wd Shng,None,0.0,3,BrkTil,3,2,3,5,838,2,5,0,0,Detchd,47.0,3,1,275,130000,1929,816,2.0,112
588,74.0,8740,IR1,Sawyer,SFoyer,5,27,27,HdBoard,HdBoard,None,0.0,3,CBlock,3,3,5,3,860,3,4,0,0,Detchd,13.0,1,2,528,137000,2228,672,2.0,0
589,65.0,25095,IR1,ClearCr,1Story,5,41,6,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,4,6,5,1473,5,5,2,4,Attchd,41.0,1,1,452,143000,3362,1324,3.0,108
590,50.0,9100,Reg,BrkSide,1Story,5,78,48,VinylSd,VinylSd,None,0.0,3,BrkTil,3,1,1,3,935,3,4,0,0,Detchd,20.0,1,1,308,79500,1985,0,1.0,0
591,64.0,8320,Reg,CollgCr,2Story,7,4,4,VinylSd,VinylSd,None,0.0,4,PConc,4,1,6,5,1582,4,6,0,0,Attchd,4.0,2,2,520,185900,2872,490,2.5,45
593,60.0,6600,Reg,Mitchel,1Story,5,26,5,HdBoard,HdBoard,None,0.0,3,PConc,3,1,6,5,816,3,4,0,0,Detchd,23.0,3,2,816,138000,2448,816,2.0,0
594,69.0,4435,Reg,CollgCr,1Story,6,6,6,VinylSd,VinylSd,BrkFace,170.0,4,PConc,4,3,6,5,848,4,4,0,0,Attchd,6.0,3,2,420,140000,2116,685,2.0,140
595,88.0,7990,IR1,CollgCr,1Story,5,33,33,HdBoard,HdBoard,None,0.0,3,CBlock,4,1,1,3,924,3,5,0,0,Detchd,27.0,1,1,280,110000,2128,0,1.0,0
596,69.0,11302,IR1,StoneBr,1Story,8,1,0,VinylSd,Other,BrkFace,238.0,4,PConc,4,4,6,5,1826,4,7,1,3,Attchd,1.0,3,3,758,319000,4398,1422,3.0,375
597,60.0,3600,Reg,OldTown,2Story,6,96,13,VinylSd,VinylSd,None,0.0,3,CBlock,3,1,1,5,1368,3,7,0,0,Detchd,76.0,1,1,216,114504,2268,0,1.0,158
598,53.0,3922,Reg,Blmngtn,1Story,7,1,0,VinylSd,VinylSd,BrkFace,72.0,4,PConc,5,3,1,5,1402,4,7,1,4,Attchd,1.0,3,3,648,194201,3308,0,2.0,136
599,80.0,12984,Reg,Crawfor,1Story,5,29,29,Plywood,Plywood,BrkFace,459.0,3,CBlock,4,2,5,5,1647,4,7,1,3,Attchd,29.0,3,2,621,217500,3698,1430,3.0,0
600,24.0,1950,Reg,Blueste,2Story,6,28,28,MetalSd,MetalSd,None,0.0,3,CBlock,4,1,2,3,1556,3,6,1,3,Attchd,28.0,3,2,452,151000,2724,693,3.5,161
601,74.0,10927,Reg,NridgHt,2Story,8,1,1,VinylSd,VinylSd,BrkFace,280.0,4,PConc,4,3,6,5,1904,5,8,1,4,BuiltIn,3.0,3,2,736,275000,3698,546,3.5,239
602,50.0,9000,Reg,IDOTRR,1.5Fin,6,70,57,Wd Sdng,Wd Sdng,None,0.0,3,PConc,3,1,1,3,1375,4,6,1,4,Detchd,28.0,1,1,544,141000,2699,0,1.5,288
603,80.0,10041,IR1,SawyerW,2Story,8,14,14,HdBoard,HdBoard,None,0.0,4,PConc,4,2,6,5,1915,4,8,1,3,Attchd,14.0,3,2,506,220000,3329,789,3.5,270
604,30.0,3182,Reg,Somerst,2Story,7,6,5,MetalSd,MetalSd,None,0.0,4,PConc,4,1,1,5,1200,4,4,0,0,Detchd,6.0,2,2,480,151000,2280,0,2.5,172
605,88.0,12803,IR1,CollgCr,1Story,7,6,6,VinylSd,VinylSd,BrkFace,99.0,4,PConc,4,2,6,5,1494,4,6,1,3,Attchd,6.0,2,2,530,221000,3518,922,3.0,228
606,85.0,13600,Reg,NAmes,2Story,7,44,19,HdBoard,HdBoard,BrkFace,176.0,3,CBlock,3,1,4,3,1986,3,7,3,2,Attchd,44.0,1,2,486,205000,3240,454,2.5,231
607,82.0,12464,IR2,CollgCr,1Story,5,13,13,VinylSd,VinylSd,None,0.0,3,PConc,4,1,6,4,1040,4,6,0,0,Detchd,9.0,1,2,576,152000,2656,732,2.0,168
608,78.0,7800,Reg,Edwards,2Story,5,58,4,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,6,5,2008,5,8,0,0,Attchd,58.0,1,1,230,225000,3134,603,4.0,103
609,78.0,12168,Reg,Crawfor,2Story,8,73,9,BrkFace,Wd Sdng,None,0.0,3,PConc,4,2,4,3,3194,3,10,2,4,Basment,73.0,1,2,380,359100,4539,428,2.5,0
610,61.0,7943,Reg,Sawyer,1Story,4,46,46,VinylSd,VinylSd,BrkCmn,192.0,3,CBlock,3,2,3,4,1029,3,5,0,0,Attchd,46.0,1,1,261,118500,2319,903,2.0,103
611,69.0,11050,Reg,CollgCr,2Story,9,9,9,VinylSd,VinylSd,BrkFace,204.0,4,PConc,5,2,6,5,2153,5,8,2,5,Attchd,9.0,3,3,736,313000,4329,904,3.5,395
612,69.0,10395,IR1,NWAmes,SLvl,6,29,29,HdBoard,HdBoard,BrkFace,233.0,3,CBlock,4,3,5,3,1032,3,6,1,3,Attchd,29.0,1,2,564,148000,2628,605,2.5,0
613,69.0,11885,Reg,CollgCr,2Story,8,8,8,VinylSd,VinylSd,BrkFace,108.0,4,PConc,4,3,6,5,1872,5,7,1,3,BuiltIn,8.0,2,2,531,261500,3702,990,3.5,282
614,70.0,8402,Reg,Mitchel,1Story,5,0,0,VinylSd,VinylSd,None,0.0,3,PConc,4,1,5,5,1120,3,6,0,0,not present,27.5,0,0,0,147000,2240,206,1.0,30
615,21.0,1491,Reg,MeadowV,SFoyer,4,38,38,CemntBd,CmentBd,None,0.0,3,CBlock,4,3,2,5,630,3,3,0,0,not present,30.5,0,0,0,75500,1260,630,2.0,120
616,80.0,8800,Reg,NAmes,SFoyer,6,47,47,MetalSd,MetalSd,BrkFace,156.0,3,PConc,3,4,6,5,1054,4,6,0,0,Attchd,47.0,2,2,480,137500,2470,763,2.0,120
617,69.0,7861,IR1,Gilbert,2Story,6,4,3,VinylSd,VinylSd,None,0.0,4,PConc,4,1,6,5,1509,4,7,1,4,Attchd,4.0,3,2,393,183200,2685,457,3.5,175
618,59.0,7227,Reg,NAmes,1.5Unf,6,54,54,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,1,4,832,4,4,0,0,Detchd,46.0,1,2,528,105500,2192,0,1.0,0
619,90.0,11694,Reg,NridgHt,1Story,9,0,0,CemntBd,CmentBd,BrkFace,452.0,5,PConc,5,3,6,5,1828,4,9,1,4,Attchd,0.0,1,3,774,314813,4424,48,2.0,368
620,85.0,12244,Reg,Timber,2Story,8,5,5,VinylSd,VinylSd,Stone,226.0,4,PConc,4,4,6,5,2262,4,10,2,4,Attchd,5.0,3,3,749,305000,4493,871,3.5,168
621,45.0,8248,Reg,Edwards,1Story,3,94,58,Stucco,Stucco,None,0.0,3,BrkTil,3,1,4,3,864,3,5,0,0,not present,28.5,0,0,0,67000,1728,41,2.0,100
622,90.0,10800,Reg,NWAmes,2Story,6,34,11,HdBoard,HdBoard,None,0.0,3,CBlock,3,1,5,3,2614,3,9,1,3,Attchd,34.0,2,2,624,240000,4760,1138,2.5,281
623,71.0,7064,Reg,Sawyer,1Story,5,32,32,Plywood,Plywood,BrkFace,153.0,3,CBlock,3,1,4,3,980,3,6,0,0,Detchd,23.0,1,2,484,135000,2444,560,1.0,192
624,69.0,2117,Reg,Somerst,2Story,6,7,7,MetalSd,MetalSd,BrkFace,513.0,4,PConc,4,1,6,5,1512,4,4,1,3,Detchd,7.0,1,2,440,168500,2708,420,2.5,32
625,80.0,10400,Reg,NWAmes,2Story,6,34,34,VinylSd,VinylSd,None,288.0,3,CBlock,3,1,3,4,1790,3,8,1,3,Attchd,34.0,2,2,484,165150,3006,247,3.0,295
626,87.0,10000,IR1,NAmes,1Story,6,48,48,Wd Sdng,Wd Sdng,BrkFace,261.0,3,CBlock,3,1,1,3,1116,3,5,0,0,Attchd,48.0,1,2,440,160000,2672,0,1.5,385
627,69.0,12342,IR1,NAmes,1Story,5,47,29,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,1,3,1422,3,6,1,3,Attchd,47.0,2,1,286,139900,2686,0,1.0,36
628,80.0,9600,Reg,NAmes,SLvl,6,55,38,AsbShng,AsbShng,BrkFace,164.0,3,CBlock,3,3,4,5,1520,3,7,2,4,Basment,55.0,2,1,364,153000,3040,806,2.0,189
629,70.0,11606,IR1,NAmes,2Story,5,38,38,Plywood,Plywood,BrkFace,192.0,3,PConc,4,3,3,3,2080,2,9,2,3,Attchd,38.0,1,2,504,135000,3624,650,2.5,335
630,82.0,9020,Reg,NAmes,SLvl,6,44,44,Plywood,Wd Sdng,BrkFace,259.0,3,CBlock,3,4,6,3,1350,3,6,0,0,Attchd,44.0,2,2,520,168500,3118,960,2.5,176
631,50.0,9000,Reg,OldTown,2Story,5,126,15,VinylSd,VinylSd,None,0.0,3,BrkTil,2,1,1,3,1750,5,8,0,0,Detchd,69.0,1,1,240,124000,2626,0,1.0,293
632,34.0,4590,Reg,NridgHt,1Story,8,1,1,VinylSd,VinylSd,Stone,108.0,4,PConc,4,2,6,5,1554,4,6,1,4,Attchd,1.0,2,2,627,209500,3735,24,2.0,229
633,85.0,11900,Reg,NWAmes,1Story,7,32,32,Plywood,Plywood,BrkFace,209.0,3,CBlock,3,1,5,3,1411,3,6,1,3,Attchd,32.0,3,2,544,82500,3341,822,2.0,192
